date,resource_id,service,actual_cost,amortized_cost,usage_quantity,currency
2026-06-15,eip-unbound-001,EIP,1.3626,1.3626,3.876,USD
2026-06-15,obs-platform-logs,OBS,9.9930,9.9930,28.050,USD
2026-06-15,elb-legacy-001,ELB,3.0171,3.0171,8.364,USD
2026-06-15,ecs-ml-prod-01,ECS,17.1567,17.1567,46.920,USD
2026-06-15,cce-dev-node-01,CCE_NODE,12.6352,12.6352,33.660,USD
2026-06-15,ecs-unallocated-01,ECS,5.1858,5.1858,14.790,USD
2026-06-16,ecs-prod-web-01,ECS,23.7441,23.7441,63.240,USD
2026-06-16,ecs-prod-web-02,ECS,18.4770,18.1999,52.020,USD
2026-06-16,cce-prod-node-a,CCE_NODE,26.9091,26.5055,75.480,USD
2026-06-16,cce-prod-node-b,CCE_NODE,28.2875,27.8632,75.480,USD
2026-06-16,ecs-dev-sandbox-01,ECS,7.7305,7.7305,21.420,USD
2026-06-16,ecs-qa-legacy-01,ECS,6.7747,6.7747,18.870,USD
2026-06-16,rds-orders-prod,RDS,26.2495,26.2495,70.380,USD
2026-06-16,rds-analytics-prod,RDS,18.6683,18.3883,53.040,USD
2026-06-16,evs-orphan-001,EVS,3.6543,3.6543,9.792,USD
2026-06-16,eip-unbound-001,EIP,1.3749,1.3749,3.876,USD
2026-06-16,obs-platform-logs,OBS,10.2085,10.2085,28.050,USD
2026-06-16,elb-legacy-001,ELB,3.0698,3.0698,8.364,USD
2026-06-16,ecs-ml-prod-01,ECS,17.4087,17.4087,46.920,USD
2026-06-16,cce-dev-node-01,CCE_NODE,12.5127,12.5127,33.660,USD
2026-06-16,ecs-unallocated-01,ECS,5.2632,5.2632,14.790,USD
2026-06-17,ecs-prod-web-01,ECS,22.5590,22.5590,63.240,USD
2026-06-17,ecs-prod-web-02,ECS,19.3804,19.0897,52.020,USD
2026-06-17,cce-prod-node-a,CCE_NODE,26.6092,26.2100,75.480,USD
2026-06-17,cce-prod-node-b,CCE_NODE,26.5079,26.1103,75.480,USD
2026-06-17,ecs-dev-sandbox-01,ECS,7.6721,7.6721,21.420,USD
2026-06-17,ecs-qa-legacy-01,ECS,6.6775,6.6775,18.870,USD
2026-06-17,rds-orders-prod,RDS,26.2968,26.2968,70.380,USD
2026-06-17,rds-analytics-prod,RDS,19.4991,19.2066,53.040,USD
2026-06-17,evs-orphan-001,EVS,3.4397,3.4397,9.792,USD
2026-06-17,eip-unbound-001,EIP,1.3953,1.3953,3.876,USD
2026-06-17,obs-platform-logs,OBS,10.0256,10.0256,28.050,USD
2026-06-17,elb-legacy-001,ELB,3.0919,3.0919,8.364,USD
2026-06-17,ecs-ml-prod-01,ECS,17.5050,17.5050,46.920,USD
2026-06-17,cce-dev-node-01,CCE_NODE,12.0766,12.0766,33.660,USD
2026-06-17,ecs-unallocated-01,ECS,5.2463,5.2463,14.790,USD
2026-06-18,ecs-prod-web-01,ECS,23.4136,23.4136,63.240,USD
2026-06-18,ecs-prod-web-02,ECS,18.4760,18.1989,52.020,USD
2026-06-18,cce-prod-node-a,CCE_NODE,26.8311,26.4287,75.480,USD
2026-06-18,cce-prod-node-b,CCE_NODE,27.9956,27.5756,75.480,USD
2026-06-18,ecs-dev-sandbox-01,ECS,7.5750,7.5750,21.420,USD
2026-06-18,ecs-qa-legacy-01,ECS,6.7234,6.7234,18.870,USD
2026-06-18,rds-orders-prod,RDS,26.4538,26.4538,70.380,USD
2026-06-18,rds-analytics-prod,RDS,19.4803,19.1881,53.040,USD
2026-06-18,evs-orphan-001,EVS,3.6354,3.6354,9.792,USD
2026-06-18,eip-unbound-001,EIP,1.3976,1.3976,3.876,USD
2026-06-18,obs-platform-logs,OBS,9.9814,9.9814,28.050,USD
2026-06-18,elb-legacy-001,ELB,3.0809,3.0809,8.364,USD
2026-06-18,ecs-ml-prod-01,ECS,17.3970,17.3970,46.920,USD
2026-06-18,cce-dev-node-01,CCE_NODE,12.1794,12.1794,33.660,USD
2026-06-18,ecs-unallocated-01,ECS,5.2059,5.2059,14.790,USD
2026-06-19,ecs-prod-web-01,ECS,23.0604,23.0604,63.240,USD
2026-06-19,ecs-prod-web-02,ECS,18.4735,18.1964,52.020,USD
2026-06-19,cce-prod-node-a,CCE_NODE,27.6840,27.2687,75.480,USD
2026-06-19,cce-prod-node-b,CCE_NODE,26.6239,26.2245,75.480,USD
2026-06-19,ecs-dev-sandbox-01,ECS,7.8509,7.8509,21.420,USD
2026-06-19,ecs-qa-legacy-01,ECS,6.8539,6.8539,18.870,USD
2026-06-19,rds-orders-prod,RDS,26.3889,26.3889,70.380,USD
2026-06-19,rds-analytics-prod,RDS,18.6613,18.3814,53.040,USD
2026-06-19,evs-orphan-001,EVS,3.6131,3.6131,9.792,USD
2026-06-19,eip-unbound-001,EIP,1.4568,1.4568,3.876,USD
2026-06-19,obs-platform-logs,OBS,10.4775,10.4775,28.050,USD
2026-06-19,elb-legacy-001,ELB,3.1157,3.1157,8.364,USD
2026-06-19,ecs-ml-prod-01,ECS,16.6753,16.6753,46.920,USD
2026-06-19,cce-dev-node-01,CCE_NODE,12.2296,12.2296,33.660,USD
2026-06-19,ecs-unallocated-01,ECS,5.4739,5.4739,14.790,USD
2026-06-20,ecs-prod-web-01,ECS,22.0659,22.0659,58.900,USD
2026-06-20,ecs-prod-web-02,ECS,18.0298,17.7593,48.450,USD
2026-06-20,cce-prod-node-a,CCE_NODE,25.2852,24.9059,70.300,USD
2026-06-20,cce-prod-node-b,CCE_NODE,24.8400,24.4674,70.300,USD
2026-06-20,ecs-dev-sandbox-01,ECS,7.1342,7.1342,19.950,USD
2026-06-20,ecs-qa-legacy-01,ECS,6.4283,6.4283,17.575,USD
2026-06-20,rds-orders-prod,RDS,23.9256,23.9256,65.550,USD
2026-06-20,rds-analytics-prod,RDS,17.9324,17.6634,49.400,USD
2026-06-20,evs-orphan-001,EVS,3.3987,3.3987,9.120,USD
2026-06-20,eip-unbound-001,EIP,1.2761,1.2761,3.610,USD
2026-06-20,obs-platform-logs,OBS,9.6199,9.6199,26.125,USD
2026-06-20,elb-legacy-001,ELB,2.8672,2.8672,7.790,USD
2026-06-20,ecs-ml-prod-01,ECS,16.0205,16.0205,43.700,USD
2026-06-20,cce-dev-node-01,CCE_NODE,11.3587,11.3587,31.350,USD
2026-06-20,ecs-unallocated-01,ECS,5.1786,5.1786,13.775,USD
2026-06-21,ecs-prod-web-01,ECS,21.9018,21.9018,58.900,USD
2026-06-21,ecs-prod-web-02,ECS,17.8023,17.5352,48.450,USD
2026-06-21,cce-prod-node-a,CCE_NODE,24.9256,24.5517,70.300,USD
2026-06-21,cce-prod-node-b,CCE_NODE,25.9889,25.5991,70.300,USD
2026-06-21,ecs-dev-sandbox-01,ECS,7.0362,7.0362,19.950,USD
2026-06-21,ecs-qa-legacy-01,ECS,6.1714,6.1714,17.575,USD
2026-06-21,rds-orders-prod,RDS,23.2426,23.2426,65.550,USD
2026-06-21,rds-analytics-prod,RDS,18.3782,18.1026,49.400,USD
2026-06-21,evs-orphan-001,EVS,3.3327,3.3327,9.120,USD
2026-06-21,eip-unbound-001,EIP,1.3343,1.3343,3.610,USD
2026-06-21,obs-platform-logs,OBS,9.3222,9.3222,26.125,USD
2026-06-21,elb-legacy-001,ELB,2.9045,2.9045,7.790,USD
2026-06-21,ecs-ml-prod-01,ECS,32.9920,32.9920,43.700,USD
2026-06-21,cce-dev-node-01,CCE_NODE,11.7319,11.7319,31.350,USD
2026-06-21,ecs-unallocated-01,ECS,5.1722,5.1722,13.775,USD
2026-06-22,ecs-prod-web-01,ECS,22.9785,22.9785,63.240,USD
2026-06-22,ecs-prod-web-02,ECS,18.3771,18.1014,52.020,USD
2026-06-22,cce-prod-node-a,CCE_NODE,27.7785,27.3618,75.480,USD
2026-06-22,cce-prod-node-b,CCE_NODE,26.5758,26.1772,75.480,USD
2026-06-22,ecs-dev-sandbox-01,ECS,7.9237,7.9237,21.420,USD
2026-06-22,ecs-qa-legacy-01,ECS,7.0076,7.0076,18.870,USD
2026-06-22,rds-orders-prod,RDS,24.7836,24.7836,70.380,USD
2026-06-22,rds-analytics-prod,RDS,19.0499,18.7642,53.040,USD
2026-06-22,evs-orphan-001,EVS,3.5403,3.5403,9.792,USD
2026-06-22,eip-unbound-001,EIP,1.4062,1.4062,3.876,USD
2026-06-22,obs-platform-logs,OBS,10.3663,10.3663,28.050,USD
2026-06-22,elb-legacy-001,ELB,3.1206,3.1206,8.364,USD
2026-06-22,ecs-ml-prod-01,ECS,17.0104,17.0104,46.920,USD
2026-06-22,cce-dev-node-01,CCE_NODE,12.5395,12.5395,33.660,USD
2026-06-22,ecs-unallocated-01,ECS,5.3515,5.3515,14.790,USD
2026-06-23,ecs-prod-web-01,ECS,23.1983,23.1983,63.240,USD
2026-06-23,ecs-prod-web-02,ECS,19.1742,18.8866,52.020,USD
2026-06-23,cce-prod-node-a,CCE_NODE,26.8936,26.4902,75.480,USD
2026-06-23,cce-prod-node-b,CCE_NODE,27.1093,26.7027,75.480,USD
2026-06-23,ecs-dev-sandbox-01,ECS,7.6964,7.6964,21.420,USD
2026-06-23,ecs-qa-legacy-01,ECS,6.9107,6.9107,18.870,USD
2026-06-23,rds-orders-prod,RDS,24.9051,24.9051,70.380,USD
2026-06-23,rds-analytics-prod,RDS,19.9111,19.6124,53.040,USD
2026-06-23,evs-orphan-001,EVS,3.5605,3.5605,9.792,USD
2026-06-23,eip-unbound-001,EIP,1.4229,1.4229,3.876,USD
2026-06-23,obs-platform-logs,OBS,10.3975,10.3975,28.050,USD
2026-06-23,elb-legacy-001,ELB,3.0475,3.0475,8.364,USD
2026-06-23,ecs-ml-prod-01,ECS,16.8509,16.8509,46.920,USD
2026-06-23,cce-dev-node-01,CCE_NODE,12.1232,12.1232,33.660,USD
2026-06-23,ecs-unallocated-01,ECS,5.3597,5.3597,14.790,USD
2026-06-24,ecs-prod-web-01,ECS,23.4073,23.4073,63.240,USD
2026-06-24,ecs-prod-web-02,ECS,19.3067,19.0171,52.020,USD
2026-06-24,cce-prod-node-a,CCE_NODE,28.1684,27.7459,75.480,USD
2026-06-24,cce-prod-node-b,CCE_NODE,27.3399,26.9298,75.480,USD
2026-06-24,ecs-dev-sandbox-01,ECS,7.8641,7.8641,21.420,USD
2026-06-24,ecs-qa-legacy-01,ECS,6.7030,6.7030,18.870,USD
2026-06-24,rds-orders-prod,RDS,25.2203,25.2203,70.380,USD
2026-06-24,rds-analytics-prod,RDS,19.6547,19.3599,53.040,USD
2026-06-24,evs-orphan-001,EVS,3.6465,3.6465,9.792,USD
2026-06-24,eip-unbound-001,EIP,1.4342,1.4342,3.876,USD
2026-06-24,obs-platform-logs,OBS,10.0521,10.0521,28.050,USD
2026-06-24,elb-legacy-001,ELB,3.0024,3.0024,8.364,USD
2026-06-24,ecs-ml-prod-01,ECS,17.4728,17.4728,46.920,USD
2026-06-24,cce-dev-node-01,CCE_NODE,12.1321,12.1321,33.660,USD
2026-06-24,ecs-unallocated-01,ECS,5.2364,5.2364,14.790,USD
2026-06-25,ecs-prod-web-01,ECS,23.1289,23.1289,63.240,USD
2026-06-25,ecs-prod-web-02,ECS,18.8000,18.5180,52.020,USD
2026-06-25,cce-prod-node-a,CCE_NODE,26.6042,26.2052,75.480,USD
2026-06-25,cce-prod-node-b,CCE_NODE,26.9067,26.5031,75.480,USD
2026-06-25,ecs-dev-sandbox-01,ECS,7.6109,7.6109,21.420,USD
2026-06-25,ecs-qa-legacy-01,ECS,6.8649,6.8649,18.870,USD
2026-06-25,rds-orders-prod,RDS,26.2948,26.2948,70.380,USD
2026-06-25,rds-analytics-prod,RDS,18.6814,18.4012,53.040,USD
2026-06-25,evs-orphan-001,EVS,3.6797,3.6797,9.792,USD
2026-06-25,eip-unbound-001,EIP,1.3714,1.3714,3.876,USD
2026-06-25,obs-platform-logs,OBS,9.9258,9.9258,28.050,USD
2026-06-25,elb-legacy-001,ELB,3.1302,3.1302,8.364,USD
2026-06-25,ecs-ml-prod-01,ECS,16.7254,16.7254,46.920,USD
2026-06-25,cce-dev-node-01,CCE_NODE,12.2471,12.2471,33.660,USD
2026-06-25,ecs-unallocated-01,ECS,5.3370,5.3370,14.790,USD
2026-06-26,ecs-prod-web-01,ECS,22.3848,22.3848,63.240,USD
2026-06-26,ecs-prod-web-02,ECS,19.4654,19.1734,52.020,USD
2026-06-26,cce-prod-node-a,CCE_NODE,27.0908,26.6844,75.480,USD
2026-06-26,cce-prod-node-b,CCE_NODE,27.2306,26.8221,75.480,USD
2026-06-26,ecs-dev-sandbox-01,ECS,7.8791,7.8791,21.420,USD
2026-06-26,ecs-qa-legacy-01,ECS,6.9573,6.9573,18.870,USD
2026-06-26,rds-orders-prod,RDS,24.9833,24.9833,70.380,USD
2026-06-26,rds-analytics-prod,RDS,19.2408,18.9521,53.040,USD
2026-06-26,evs-orphan-001,EVS,3.6195,3.6195,9.792,USD
2026-06-26,eip-unbound-001,EIP,1.3766,1.3766,3.876,USD
2026-06-26,obs-platform-logs,OBS,10.1789,10.1789,28.050,USD
2026-06-26,elb-legacy-001,ELB,3.0194,3.0194,8.364,USD
2026-06-26,ecs-ml-prod-01,ECS,17.2482,17.2482,46.920,USD
2026-06-26,cce-dev-node-01,CCE_NODE,12.4872,12.4872,33.660,USD
2026-06-26,ecs-unallocated-01,ECS,5.4608,5.4608,14.790,USD
2026-06-27,ecs-prod-web-01,ECS,21.1009,21.1009,58.900,USD
2026-06-27,ecs-prod-web-02,ECS,18.1739,17.9013,48.450,USD
2026-06-27,cce-prod-node-a,CCE_NODE,26.1225,25.7307,70.300,USD
2026-06-27,cce-prod-node-b,CCE_NODE,26.2620,25.8680,70.300,USD
2026-06-27,ecs-dev-sandbox-01,ECS,7.1121,7.1121,19.950,USD
2026-06-27,ecs-qa-legacy-01,ECS,6.5659,6.5659,17.575,USD
2026-06-27,rds-orders-prod,RDS,23.0836,23.0836,65.550,USD
2026-06-27,rds-analytics-prod,RDS,18.1925,17.9196,49.400,USD
2026-06-27,evs-orphan-001,EVS,3.3896,3.3896,9.120,USD
2026-06-27,eip-unbound-001,EIP,1.3383,1.3383,3.610,USD
2026-06-27,obs-platform-logs,OBS,9.8030,9.8030,26.125,USD
2026-06-27,elb-legacy-001,ELB,2.9000,2.9000,7.790,USD
2026-06-27,ecs-ml-prod-01,ECS,15.5887,15.5887,43.700,USD
2026-06-27,cce-dev-node-01,CCE_NODE,11.4027,11.4027,31.350,USD
2026-06-27,ecs-unallocated-01,ECS,4.9987,4.9987,13.775,USD
2026-06-28,ecs-prod-web-01,ECS,20.7138,20.7138,58.900,USD
2026-06-28,ecs-prod-web-02,ECS,17.2740,17.0148,48.450,USD
2026-06-28,cce-prod-node-a,CCE_NODE,25.8379,25.4503,70.300,USD
2026-06-28,cce-prod-node-b,CCE_NODE,26.2357,25.8422,70.300,USD
2026-06-28,ecs-dev-sandbox-01,ECS,7.1162,7.1162,19.950,USD
2026-06-28,ecs-qa-legacy-01,ECS,6.5180,6.5180,17.575,USD
2026-06-28,rds-orders-prod,RDS,23.4059,23.4059,65.550,USD
2026-06-28,rds-analytics-prod,RDS,18.0740,17.8029,49.400,USD
2026-06-28,evs-orphan-001,EVS,3.3455,3.3455,9.120,USD
2026-06-28,eip-unbound-001,EIP,1.3489,1.3489,3.610,USD
2026-06-28,obs-platform-logs,OBS,9.3591,9.3591,26.125,USD
2026-06-28,elb-legacy-001,ELB,2.7781,2.7781,7.790,USD
2026-06-28,ecs-ml-prod-01,ECS,15.4946,15.4946,43.700,USD
2026-06-28,cce-dev-node-01,CCE_NODE,11.0025,11.0025,31.350,USD
2026-06-28,ecs-unallocated-01,ECS,4.9928,4.9928,13.775,USD
2026-06-29,ecs-prod-web-01,ECS,22.4502,22.4502,63.240,USD
2026-06-29,ecs-prod-web-02,ECS,18.6495,18.3697,52.020,USD
2026-06-29,cce-prod-node-a,CCE_NODE,27.0139,26.6087,75.480,USD
2026-06-29,cce-prod-node-b,CCE_NODE,27.8549,27.4371,75.480,USD
2026-06-29,ecs-dev-sandbox-01,ECS,7.8508,7.8508,21.420,USD
2026-06-29,ecs-qa-legacy-01,ECS,6.8269,6.8269,18.870,USD
2026-06-29,rds-orders-prod,RDS,25.2944,25.2944,70.380,USD
2026-06-29,rds-analytics-prod,RDS,19.9126,19.6139,53.040,USD
2026-06-29,evs-orphan-001,EVS,3.5377,3.5377,9.792,USD
2026-06-29,eip-unbound-001,EIP,1.4449,1.4449,3.876,USD
2026-06-29,obs-platform-logs,OBS,10.1498,10.1498,28.050,USD
2026-06-29,elb-legacy-001,ELB,3.1339,3.1339,8.364,USD
2026-06-29,ecs-ml-prod-01,ECS,17.0531,17.0531,46.920,USD
2026-06-29,cce-dev-node-01,CCE_NODE,12.1131,12.1131,33.660,USD
2026-06-29,ecs-unallocated-01,ECS,5.4740,5.4740,14.790,USD
2026-06-30,ecs-prod-web-01,ECS,22.2399,22.2399,63.240,USD
2026-06-30,ecs-prod-web-02,ECS,18.4770,18.1999,52.020,USD
2026-06-30,cce-prod-node-a,CCE_NODE,27.4615,27.0496,75.480,USD
2026-06-30,cce-prod-node-b,CCE_NODE,26.7333,26.3323,75.480,USD
2026-06-30,ecs-dev-sandbox-01,ECS,7.5199,7.5199,21.420,USD
2026-06-30,ecs-qa-legacy-01,ECS,7.0364,7.0364,18.870,USD
2026-06-30,rds-orders-prod,RDS,26.1146,26.1146,70.380,USD
2026-06-30,rds-analytics-prod,RDS,19.4696,19.1776,53.040,USD
2026-06-30,evs-orphan-001,EVS,3.5077,3.5077,9.792,USD
2026-06-30,eip-unbound-001,EIP,1.3931,1.3931,3.876,USD
2026-06-30,obs-platform-logs,OBS,10.0209,10.0209,28.050,USD
2026-06-30,elb-legacy-001,ELB,2.9640,2.9640,8.364,USD
2026-06-30,ecs-ml-prod-01,ECS,17.2648,17.2648,46.920,USD
2026-06-30,cce-dev-node-01,CCE_NODE,12.4720,12.4720,33.660,USD
2026-06-30,ecs-unallocated-01,ECS,5.2655,5.2655,14.790,USD
